Gene_Id,geldanamycin_HEPG2_24 h_10 µM,thapsigargin_HEPG2_6 h_10 µM,YC-1_HEPG2_24 h_20 µM,radicicol_HEPG2_24 h_10.0 um,YC-1_HEPG2_24 h_5 µM,geldanamycin_HEPG2_24 h_0.12 um,spiperone_HEPG2_24 h_10 µM,benzo(a)pyrene_VCAP_24 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_1 µM,radicicol_HEPG2_24 h_0.12 um,spiperone_HEPG2_6 h_10 µM,VU-0418946-1_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_500 nM,radicicol_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 µM,temozolomide_HEPG2_6 h_10 µM,radicicol_HEPG2_24 h_3.33 um,tert-butylhydroquinone_JURKAT_6 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_500 nM,radicicol_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_6 h_10 µM,brefeldin-a_HEPG2_6 h_10 µM,spiperone_HEPG2_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_10 µM,geldanamycin_HEPG2_24 h_0.37 µM,brefeldin-a_HEPG2_6 h_100 nM,tert-butylhydroquinone_JURKAT_24 h_10 µM,radicicol_HEPG2_6 h_10 µM,geldanamycin_HEPG2_24 h_3.33 µM,geldanamycin_HEPG2_24 h_0.12 µM,benzo(a)pyrene_VCAP_6 h_10 µM,radicicol_HEPG2_24 h_0.37 um,geldanamycin_HEPG2_24 h_3.33 um,quercetin_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_1 µM,geldanamycin_HEPG2_24 h_0.37 um,mitomycin-c_HCC515_6 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_3 µM,mitomycin-c_HCC515_24 h_10 µM,YC-1_HEPG2_6 h_20 µM,geldanamycin_HEPG2_24 h_0.04 µM,geldanamycin_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_24 h_10.0 um,spiperone_HEPG2_6 h_3 µM,YC-1_HEPG2_6 h_5 µM,YC-1_HEPG2_6 h_10 µM
5048,2.45037918,0.770520151,-2.302837372,0.132324144,-2.444738626,0.021055449,0.318703651,-0.517504632,-0.516651392,0.904160023,-0.036596939,1.461621046,2.49364987,1.446166515,0.708912313,3.426482677,0.151037484,1.392863154,3.144839287,0.476360224,-0.107713349,0.201963583,0.162931666,0.393484771,0.255888343,2.41543746,3.034335732,0.792951822,2.12921977,-2.303600073,2.429289103,2.424843967,-0.401132792,0.102107227,1.430711746,0.436734736,0.674950957,1.533784389,-0.879976034,0.105442739,0.850277409,0.312873751,0.263284713,2.995909929,0.732700348,0.515097201,-0.984204888,0.456571519,-0.142967999
5050,-0.300038145,-0.892419577,-4.960465431,-0.673548341,1.034924269,-0.649899662,-1.596422195,1.244117022,0.206806451,-0.750212669,0.361397643,-0.886886418,0.039755598,2.673427343,3.553743124,-0.187693253,-0.442523718,2.110716581,0.705427885,1.324968457,-0.083133593,-0.699173154,-0.559917927,0.091431953,0.158494696,0.102373898,-0.133698948,0.659032464,0.696167529,-0.154500008,0.217836082,-0.000427261,0.686907649,0.739830136,-0.418281615,-1.344651341,1.980780184,0.765117764,1.717415452,1.476856291,-0.039106246,-4.130477905,-1.496418715,-0.686352715,-0.183152795,-0.910151005,-0.319268733,-2.764405012,-0.725371957
5054,-0.385102239,-0.568905711,0.72532475,-0.178558752,0.725147843,0,-1.730895877,0.011814424,1.515950561,0,-0.924832775,-0.658589363,0.22154272,-1.069674373,-0.000622851,0.901347592,-1.611146092,0,-0.000172869,0.298233341,-0.30136314,-0.453778342,-0.057292879,0.179195732,-1.491362095,0.733323932,-0.047400284,0.00019076,-3.842997789,-2.192399979,0.330913991,0.411617696,-0.000132061,-0.000356304,0,-0.164938748,-0.693006575,-2.313714027,-0.08158008,0.699719512,-0.184350276,0,0.054147512,-0.231097519,0,0,0.236062437,0.052549098,0.448440015
5058,0.307547625,1.197762132,-2.163569927,1.676545501,-2.258904934,0.566177726,0.812773407,0.332868457,-0.543514669,-1.286077023,0.762595262,2.238283634,-0.00250224,-0.317175627,0.515958011,0.231866956,-0.522964418,-0.222713485,-0.415133148,-0.363195419,-0.804572284,-0.295080381,-1.09614861,-0.019437559,0.541838169,0.320790619,0.62221336,-0.468738109,0.511825144,-0.280800015,0.468457922,1.006171793,1.120918155,-1.018850207,0.308673143,-1.161360979,0.100250885,-0.097779289,-0.305413127,0.994443297,-0.104445428,1.930165768,2.267130375,0.409279972,0.268584907,-0.580262482,0.232745558,2.248493195,1.090653419
5092,-1.230004796,-0.385210961,-1.439359427,1.423784614,-0.848255992,-0.170224681,-0.666223228,0.645541251,-1.400071859,0.999665201,0.184319236,-0.07228253,-0.50981015,0.372902244,-0.496679366,-0.91817224,-0.812767029,0.966917992,0.027724411,0.300359547,-0.918748617,-0.71543456,0.004420979,-0.286397666,0.082377359,-0.140471205,-0.911338687,-1.438994408,0.10715872,-0.513400018,-1.077156156,-0.803852409,-0.017255552,-0.390817314,-1.047307611,-0.18598251,0.940007597,-0.283833742,0.026070196,-0.325662002,1.557043046,-0.975693524,0.819112301,-1.290075541,-0.176248729,1.00060606,-0.970577359,-0.660866022,0.285080791
5096,1.068629885,0.332821637,0.212138414,0.700194597,0.963845253,0.305539697,0.856219113,-0.305468023,-0.336985528,-0.72352767,0.18170561,-0.083658442,0.617358863,-0.296433866,-0.338610739,1.906950653,-0.79450804,0.002702504,6.620677948,1.098222584,-1.095910549,-0.395876708,0.754680276,-0.757449746,0.044495583,2.130332947,1.689536065,3.113432884,2.611057758,3.967350006,2.469901323,1.598122209,0.560795605,-1.214655161,-0.383269399,0.632217824,1.7178725,1.230281591,0.874083221,1.901515484,3.739296764,0.072537422,4.485419273,3.166895866,0.054331407,-0.192930043,3.768347502,2.088569403,-1.052357554
5106,-2.328208594,-0.135175198,1.719566107,0.090354919,2.068020105,-0.468583465,2.068706512,0.337157696,0.019148469,-0.056776859,0.863101553,2.229376078,0.400163464,-1.456239104,-1.791586161,-2.30974555,-0.145525381,-0.639295638,-1.591750741,-1.468009561,-0.24297297,0.06748821,0.423061877,-0.605999768,0.486129194,-0.022033274,-2.271296859,-0.839253545,0.031145856,0.673449993,-2.045523584,-2.381882906,0.712827146,-0.904869914,-2.356860638,0.561067045,0.66768169,0.058146551,-0.396144688,-0.410054192,-0.205575496,1.8425529,1.222863793,-2.898483396,0.565908313,-0.347993314,0.600910544,0.395898759,1.371949673
5108,-3.279511866,0.459773511,-2.897699833,-3.243643761,-0.475617021,-0.174341649,0.888481796,-1.159343481,-1.608122349,-2.261243105,-0.289645498,4.496608257,0.185277164,-2.882120609,-2.72996664,-3.214198112,-0.005064458,-3.848014832,-0.200756148,-0.179596245,-1.040685773,-0.963762236,3.913703442,-0.038085967,0.094363853,-0.800131917,-3.570660949,0.979618073,0.380530536,-1.112800002,-2.941321969,-3.106331825,0.144474208,-2.099656105,-3.445716619,-3.042270184,-0.27764298,-0.381045341,0.147543982,0.905452982,-0.899327423,4.095441818,-0.318754464,-1.21163106,0.14550209,-0.4945786,0.271535397,-0.486884236,1.370009065
5110,-3.710414698,1.55604279,-0.232193083,-2.580563545,-0.725298166,0.04760921,-0.132266819,-0.287078023,-2.427927971,0.518135965,0.969302649,2.33419919,-0.134714838,-1.200676322,-2.507675171,-4.15198791,0.155392796,-1.585584044,-0.34693855,-1.140088052,-0.138950944,-0.835969777,0.424727321,-0.712294221,0.54582119,-0.605333388,-3.42298317,-0.030764522,0.101554647,0.342649996,-2.727546096,-3.833236694,0.432913393,0.600178957,-2.576468945,-1.254751086,-0.342461318,-0.326605707,-1.226303458,0.170889392,-0.67833633,-0.402744323,-0.836067677,-2.911046505,-1.527276993,0.47892639,-0.156126112,-0.967248201,0.291760206
5111,0.448107523,1.018294811,1.579138875,-0.733141184,1.649245143,0.315947652,4.515707016,0.002683653,0.091977276,-0.290488482,-0.729174355,0.857288122,-0.228645265,-0.41856885,0.390534371,0.630013138,-0.170559227,1.030458093,0.474168152,0.527359426,0.134803563,-0.167859803,-1.22297895,-0.307751358,-0.442969918,-0.281473368,1.302870646,-0.974387825,1.278423905,1.070250034,0.969849437,2.285471082,-0.822261274,0.60115844,-0.721969783,1.810008526,-0.252004743,0.359523863,1.685920715,0.248465806,-0.015012652,-0.132351607,0.807078004,1.043323338,-0.660571992,-0.125590444,0.95479089,-0.219935536,0.452703357
5154,-0.481640533,-0.869351506,0.1872942,-1.333783269,0.348266125,0.161184877,1.045068264,0.330071479,-1.433728099,0.844060004,0.07734627,-1.167857289,1.021199554,1.329831481,-0.868994355,-0.356359206,-0.062205553,0.318659008,0.306896776,-0.667192981,1.288247347,-0.51326851,-0.266146243,0.781271935,0.489621401,0.498873532,-0.345081538,0.696331441,0.378547132,-0.932900012,-0.568464443,0.319059426,-0.629699707,1.205271721,0.221922904,0.10502702,-0.111635059,1.033548474,-1.397376537,0.147891231,0.437026806,0.585870147,0.480242223,-0.183390647,0.862101734,-0.18314448,1.155098796,0.442380637,1.358250737
5211,-0.041702135,2.266411304,2.386432648,0.330008328,2.221561432,0.064313263,2.306031704,0.107354589,-4.717663765,-0.637509465,-1.264319882,0.807801604,0.048204809,-0.742866099,-0.122257099,0.64294374,-0.203908354,-0.948915601,0.493835628,0.063296497,0.305046082,0.476909376,-3.575433493,-0.243274212,0.314898491,-3.478248119,0.275602855,1.507718563,-0.23094824,1.737999916,0.551781148,0.246284306,0.308035433,0.248809993,-3.145735502,1.012220263,0.256686486,0.533966422,1.022777677,0.880419344,-1.443471581,5.358876228,2.141296864,0.798285574,-1.400279045,-0.743090391,1.658396721,2.952278614,0.713891983
5223,-0.097706929,0.586691976,3.223062038,0.765667737,1.672444582,-0.511447906,-1.603839993,1.187624455,0.098536998,-0.321747512,1.487985679,0.607735574,0.279818311,0.932083428,-0.002736464,-0.146422371,-0.240740955,0.759581387,-1.15136826,-0.990552619,-0.817165434,1.631654649,2.917432308,-0.749792874,0.212030873,-0.148470894,-0.457335263,2.917178631,0.441119045,0.875849962,0.087153673,-0.293048665,0.597867608,-0.005882621,0.629375398,0.515421629,-0.196114883,0.192354918,-0.731549799,0.530685872,-0.377698898,1.031716943,3.288160324,-0.820417956,-0.330167592,-0.181538671,-0.141472206,3.591857433,4.171289444
5236,-1.63526855,1.324138761,8.263238907,-0.1271182,6.224761486,0.790634036,-1.300789237,0.56314981,-0.100555584,-0.201268733,0.756146438,1.14529717,-0.433953762,0.714536428,-1.059743881,-0.850369632,0.713171363,-1.386425138,-0.124536663,1.227660686,1.731984615,-0.656443606,1.76756978,-0.947024345,-0.471728653,1.0972507,-0.891321748,0.889808834,-0.173175946,-0.245099962,-0.248667143,0.579559445,-4.236640453,0.444213867,-0.499697864,2.483766317,0.91030328,0.10594099,1.617730618,1.830064312,0.245699897,3.143950462,4.797656059,-0.702421784,-0.237834275,-0.239274696,0.108066663,3.844866753,4.744582176
5255,2.93109836,1.040663958,0.36053586,-0.171822846,0.942148626,-0.46113798,-0.209369928,0.420182943,-0.336886615,-0.416283578,-1.015034456,0.352829635,0.047068164,-0.003816683,0.561420679,2.170251787,-1.076276779,0.4675017,-0.718292594,-0.609848484,0.368768096,0.782337293,1.465212941,-0.82746613,-0.004100025,0.190666378,0.157476947,-0.701535463,0.816345274,1.112600088,0.789808899,1.231799006,0.321234912,-0.459697634,0.537024856,0.365067214,-0.63331449,-0.254729867,-0.209409401,0.364250489,-0.488317713,1.177461982,-0.621597707,1.34437573,0.554338038,-0.079469778,-0.084982105,-0.65798533,0.270064652
5257,-2.970700194,-2.190746307,1.417746663,-2.650930643,1.128358603,0.503880501,0.090397716,0.13473016,-0.482697964,0.009088842,0.587581926,-3.615774155,0.15874055,-1.14481926,-1.440082192,-4.146063328,0.301827669,-1.626439571,-1.321565032,-1.563613921,-0.406508774,-0.540068986,0.600367069,0.051926069,0.1411632,-0.386936665,-3.688136697,-0.745878875,0.021015972,-3.932700157,-2.505690098,-3.345125198,0.199992836,-1.104210734,-1.509187698,-0.438378036,0.162260439,0.438018173,0.191486895,-0.356196865,-0.442052618,-0.682551205,0.87292397,-3.955367208,0.618475437,0.977348685,0.16768679,1.319172859,-1.372827888
5261,-0.298542848,2.159186363,0.294176847,-0.01579418,-0.078843266,0.108335525,0.877235949,0.330557585,-9.554574966,-0.40260002,1.141030404,2.358698845,-1.383756876,-0.202008188,-2.728241444,-1.369233832,-0.668134987,-0.153897554,-3.03425312,-1.082961053,0.997924685,0.005428129,-2.766751289,-0.818982363,0.144924209,-0.703218639,-0.203889467,1.265496969,-2.179864407,1.752650023,-0.274237186,-0.484657362,0.220219553,0.372261703,-0.663476229,2.277817965,0.320005059,-0.341387838,-1.068637252,0.019315064,-0.29408139,6.574324131,0.776249826,0.155954838,-0.287398845,0.175507039,-0.764883578,0.596491933,2.167860508
5287,-4.937169172,0.600141883,-5.697933674,-6.612640858,-4.154777527,0.122212321,0.872873902,-0.144663796,0.253879845,-1.373504162,-0.391713133,-2.63442421,-1.488131434,-2.654185057,-2.285358191,-4.202842712,0.221112162,-4.624857426,-1.87404108,-1.636174083,0.139272347,-3.256789119,-3.032553196,-0.254355669,-0.192954764,0.09173502,-4.071200252,1.153799057,-2.018815517,-3.549600124,-4.403427482,-5.191438198,0.491450518,-2.35569191,-2.763959408,-0.653143406,-0.324207157,-2.860801697,0.102583088,-0.05725196,-0.374123909,-4.086852551,-0.718743563,-4.904763699,1.117879987,-1.394681215,0.061119854,0.076034293,-0.821763098
5289,0.391931025,4.828971863,-2.881123304,6.387087345,-1.690261126,0.181866765,5.372476101,-0.278466702,1.153485298,0.251096278,3.407413278,1.524507999,0.237484008,1.067247987,0.076228045,1.342725128,-0.419602633,2.373961449,-1.09868288,0.243709311,0.060966887,3.484778215,7.153737068,-0.459648728,0.101393931,0.534766734,0.801753283,4.352651119,0.699770808,5.182250023,-0.763200998,-0.370970666,-0.095939331,-0.586797774,2.43598938,0.76205802,0.817137346,0.051360205,-2.020210028,-0.041131943,0.243670121,-1.201985121,-0.601293683,-0.06377773,0.393994808,-0.304156184,2.57343936,-0.733353496,0.044995934
5290,1.144440108,1.262292504,2.718330383,1.044522166,-0.226900399,0.183477119,0.103206068,-1.539923072,-0.518514156,-0.258365512,-1.010432163,0.641270816,0.394494981,0.065983981,0.508217633,1.9432614,0.076279983,0.885120511,0.041793346,-0.471923798,0.265197128,0.361915391,0.808284283,0.116084442,0.210349247,1.247531891,0.702154577,-0.420938134,0.409062862,6.399250031,0.512645736,0.314063504,-0.16769205,1.890879393,-0.213892072,0.088950709,0.628620759,3.36864996,0.25409323,-0.635199189,0.05786591,3.081257343,0.611905932,-0.527054518,-0.717047453,0.429644227,0.840497613,-0.299655437,1.020822167
5300,1.442147475,-0.304927826,3.266510248,5.649742126,1.143473983,-0.09224242,-0.283645511,0.59511888,-1.447148919,0.880556047,0.639360782,2.377977371,0.757417649,3.533956528,2.728241205,1.022633731,-0.461760044,4.427275181,-0.044516474,-0.527371287,1.817833304,1.255813488,1.057486653,1.156331539,-0.079547971,-0.103878528,1.064345762,-0.347969472,0.133758694,0.107749999,0.366454244,0.687443227,0.314192951,1.48548913,3.922900915,-1.157369137,-0.218392164,0.019177966,-0.627130866,0.455787867,-0.295994192,5.325166702,0.850109637,-0.450179517,-0.59495604,-0.817959547,-0.435566455,0.557039917,3.158758402
5321,1.516601311,0.199479967,-1.010273099,3.241557598,-1.705337524,-1.787369013,0.467822105,0.115949959,-0.508668482,0.394509554,-0.511657282,-1.612637758,0.193933543,3.583954811,2.866261005,2.503775179,-0.788174272,3.945080757,0.227658942,0.269451454,-0.827327847,1.592027268,-0.641646802,-0.144354284,-1.669566989,0.033975728,3.087547779,0.355731755,0.217270255,1.132699966,2.756490707,2.077514648,0.094576098,1.971079946,4.542359352,-0.484632313,-1.496082842,-0.185293883,-1.639028072,-0.499058917,0.118905611,0.333268523,-1.602223635,3.445862889,-1.283278346,0.287496895,-0.019567065,-1.173753023,-0.638002992
5331,-0.196623504,-1.45437479,-1.73577106,-0.340756059,-2.16638422,-0.07950341,0.292555988,-0.522287667,-1.003417492,0.505130053,0.263564009,-2.629617453,-0.517426223,1.563863158,0.62723732,-0.709966809,-0.088660598,1.208085775,-1.561454058,-1.050460666,-0.005426899,-1.274482337,-0.918318152,0.786969423,-0.390322626,0.196539462,-1.004726559,-0.20125179,-0.614698946,-0.080750003,-0.920283616,-0.043612003,0.525219679,0.830110133,0.187986448,0.382930666,-2.994316697,-1.721764445,0.50785321,-0.063210607,-0.69485271,1.184811711,0.039363198,0.065757647,0.560500979,-0.27750057,0.403240561,0.683953285,-1.193476439
5347,-0.539896953,-0.512191653,-1.247810721,-0.726728618,-2.174493074,0.091366507,-0.396521389,0.575315356,1.170678973,-0.618041337,-0.05316349,-0.580049217,0.201046705,-1.066520095,-1.834305525,-0.606293246,0.255687088,-2.212553024,-0.603434026,0.927207947,0.109951824,-0.114443942,0.312270522,-0.261086583,0.458804965,0.798377037,-0.56023711,0.701746345,0.264705271,-0.975499988,-0.303110242,-0.217977725,0.186461091,-1.261198878,-1.046915889,-2.179484844,0.501967639,0.332855761,-0.665877104,-0.239472911,0.259262443,-0.51679039,-0.269917339,-1.05284673,0.960125625,0.582342863,0.403085321,0.291105568,-0.766713023
5355,-1.585312847,0.268665761,-0.513816714,-1.502655983,-0.358788818,-0.26819855,0.684907377,-0.381956518,-0.005781785,0.636107504,-0.524092222,0.489275813,-0.090375053,0.032252327,-0.075765133,-0.272510283,-0.224044561,-1.759248257,1.107589722,0.846307904,-7.142153263,-0.145382566,-2.130197525,0.087442428,-0.228132755,-0.340304047,-0.243824285,-1.177057743,-0.024245944,0.806699991,-1.01399228,-0.357823797,-0.547511697,1.141733885,-4.063962936,1.902568936,0.064407349,0.214525267,0.653176427,-3.34438628,0.533661768,0.398381114,-1.073788524,-0.350475959,-0.929119051,0.017059639,0.028247863,-1.045763254,-1.143290758
5357,1.684508392,-1.039011955,3.009902239,-0.360357642,3.497145414,-0.770593047,-1.0131253,1.339279294,-1.550045609,0.377998054,-0.630974662,-0.503650606,0.47935769,0.758709013,1.642248631,1.833759248,0.556762218,1.444481611,0.315626681,1.331219062,-0.412596732,0.251391107,0.092580244,0.188111082,-0.376810491,0.244606316,1.218152821,-0.224340752,-0.368763208,0.059199989,0.949399769,1.296698481,-0.12910369,-0.725250304,1.742564201,0.101950228,-0.220300436,-0.696331084,-0.048651449,-0.06546443,-0.369241998,2.183710575,0.37043786,0.615642413,1.08302021,-0.844044209,-0.40152508,0.618914306,2.245163918
5359,0.199862811,0.534447908,3.25515604,-1.097262979,2.581160545,-0.180480286,-1.542808652,-0.879488587,-1.297487259,0.849017143,-1.703273775,-1.177837849,0.068675563,-0.817377031,-0.136134565,1.278190494,-0.089344725,-1.789964676,0.19801715,-0.163905948,0.992121577,-0.60049959,-1.025164843,0.222747684,-0.228976011,-0.575379252,1.257332578,0.133942544,-0.03947952,0.385299981,0.99061799,1.347929418,0.009868085,0.659363568,-0.543027043,0.278893232,-1.888078362,-0.531050384,0.274920464,0.70001395,-0.007423442,2.234027386,0.599253833,1.66048336,-1.494519472,-0.051327258,-0.864757061,1.039973497,0.307357043
5366,0.75787958,-3.064483166,-2.173997164,0.234507039,-5.372804165,0.330251694,-2.327754974,0.248164505,-0.29196769,-0.719823003,0.283078112,-1.426808715,0.729123518,-0.021353194,0.369559169,0.803480208,0.09436623,0.402599692,-0.771578491,-0.702349991,-0.988528132,1.371906838,-0.789311528,0.456357956,-0.049549088,-0.017909974,0.512878343,-1.36079669,0.089892671,-1.179050088,0.884759218,0.196606398,0.179972723,-0.868601918,1.545838952,0.398830086,-0.44360517,-0.327537984,-0.033961944,-0.655335009,-0.587603986,-9.495344162,-0.579291463,-0.430065036,-2.38974762,0.240470648,-0.532867193,-1.041602254,-1.114392042
5373,-4.107485703,2.959583998,3.223818302,0.294241667,2.647114277,-0.296233118,0.439681292,0.297636271,0.560885608,-0.322702169,-0.7241792,0.477059692,0.282356799,0.357253104,1.307573199,-3.660885692,0.525189579,0.345681578,1.163773417,1.404126644,-0.127176613,-0.336657875,-0.711479902,0.285342455,-0.391956806,-0.385057032,-3.200615048,-0.56083101,0.133641675,1.757649899,-5.59964323,-0.126943469,0.423066169,0.597068787,0.090178326,0.765860558,0.344240591,2.116788387,2.231020689,-0.915596291,0.735571221,0.773188829,0.146000773,-2.465098202,-1.112718344,-0.55477041,-0.210776687,1.339814901,0.456180632
5423,-4.180051169,3.873950243,-4.240436554,-1.318404675,-1.532398939,0.015777934,2.18593955,-1.501592159,-0.088714451,0.25091666,1.972514571,1.831739187,-0.103362426,-1.568021774,-2.42882061,-4.614801884,0.121663578,-2.180289507,-0.489269912,-0.794344991,0.189403474,0.880233894,1.637387156,0.09658882,1.438658237,0.270177752,-5.733198166,1.548709154,0.329346985,2.109250069,-4.324322701,-4.716381788,-0.359998673,-0.955186486,-2.368294001,0.328599691,-0.233018398,-0.457739741,-0.193799853,-0.662113205,-0.586691737,-3.565478563,-1.217889309,-3.852409959,0.797403097,-0.19514145,3.050937414,-0.839699924,-1.529607534
5427,1.195467782,-1.031503916,0.524505079,2.06739378,-0.448323607,-0.135779619,-1.216444135,-0.129490733,0.508019567,-0.15146558,0.633485973,0.488960445,0.989180833,1.849732041,1.684110284,0.923693031,-0.330033094,2.834175587,-0.804234624,-0.470979691,-0.339699954,0.407155697,1.150300264,1.072580814,0.621182144,0.149472281,0.771973312,-0.084795848,0.259485006,-0.356600016,-0.209838141,-0.445432231,-0.328326821,0.464290202,1.510629058,-1.795290232,0.142519972,-0.37294358,-0.531179368,0.056087524,-0.022183627,-1.581418157,1.442160368,-1.386458635,-0.158590466,0.411415845,-0.176081985,-0.053117327,-0.410281897
5438,1.340050536,0.915129423,7.054794312,0.502651095,3.597045183,0.19791016,1.609149337,0.075418837,-0.671352088,-0.542360783,-0.684291656,0.590756774,0.842926055,-0.656164527,0.602954745,2.746528387,-0.304988027,0.002866335,1.039176464,-0.148334064,0.257722884,0.572478583,-1.147581339,-0.455560148,0.77975291,0.08553046,1.370551646,0.006081082,0.961377978,1.035599947,1.062043339,1.44335866,0.284906983,0.055651784,0.339684606,0.783758104,0.972690552,0.789997756,1.245653868,0.115965486,-0.228189807,2.147148371,0.213936761,1.950721145,-1.502481699,-0.468308598,-0.806027412,1.849232197,-0.160200939
5440,1.602131529,-0.062138133,4.139819145,2.437143087,0.542263567,-0.484399647,1.217657447,-0.243198812,-0.20632489,2.060988426,-1.235830717,1.412676215,0.657605678,0.796157777,1.315891504,3.829471946,-0.599486589,1.143537283,0.272346944,0.78228379,0.285911143,0.293826174,-0.795784414,1.428892136,-1.832389116,-0.087294556,3.138814151,1.298209786,-0.14325434,0.259449989,1.635345519,2.797232389,4.191051006,0.282462239,2.725769043,0.452090323,-1.678325474,-0.921689332,-0.69418335,-0.277598418,-0.299681567,0.687710583,-0.439397514,2.913142443,-0.653074145,-0.705715835,0.694836318,0.409412026,-0.20734334
5467,1.536009399,-2.412257671,2.016083241,2.444969177,0.607916176,0.095677204,-3.972858906,1.037846088,1.240812778,-0.002546804,-1.350473681,-1.274143696,-0.340326309,1.23343873,0.823081255,0.008305609,-0.216245309,2.323456049,-1.196213245,-0.79156509,-0.622697353,0.385984224,0.216440633,0.106873035,0.356189191,0.214132592,0.553292584,-1.332877159,-0.170005202,-1.156599998,1.207466573,0.937025607,0.566276252,0.421683252,2.205841541,-0.821006954,0.662235081,0.01600571,-0.644609034,0.277794152,0.629874319,2.350695372,1.370797753,0.017433122,0.434511185,0.214549005,-0.011376411,1.360153079,0.85830611
5468,0.688952164,-0.67668575,1.631960034,-0.122011326,1.211853385,0.214251563,-0.509994149,0.11399737,0.140117928,0.659023821,-1.157349682,-0.363494724,0.204321742,0.917940021,-0.541703463,0.75429669,-0.017218836,0.151546121,0.605946243,0.145797312,-1.014881849,-0.660311466,0.506452084,0.391333491,1.792039633,0.208686218,0.904947907,-0.758987427,0.227735147,-2.107800007,0.734872922,0.278420374,0.546667755,-0.172523305,0.70286268,-0.750441432,1.613744706,0.182626352,-0.950549841,0.188143551,-0.412699617,1.906424046,0.470429897,0.828334883,0.107934654,0.178383619,-2.665743828,-0.062444031,-0.062179804
