source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,dip_url,sources,references,nsources,nrefs
P78536,P05556,ADAM17,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;IntAct;LRdb;Ramilowski2015;Wang;iTALK,IntAct:22413019;IntAct:30455686;LRdb:14970227,8,3
O75077,P08648,ADAM23,ITGA5,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:10749942,7,1
Q99965,P23229,ADAM2,ITGA6,1,1,0,1,1,0,,Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:9889149,6,1
Q99965,P05556,ADAM2,ITGB1,1,1,0,1,1,0,,Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:9889149,6,1
Q13443,P23229,ADAM9,ITGA6,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:15361064;LRdb:10825303;LRdb:15,9,3
Q13443,P05556,ADAM9,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:10825303,7,1
P02649,P01130,APOE,LDLR,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;Wang;iTALK,Baccin2019:11327878;Baccin2019:12036960;HPRD:12036962;IntAct:20030366;IntAct:24447298;LRdb:11327878;LRdb:12;Lit-BM-17:24447298,14,8
P02649,Q14114,APOE,LRP8,1,1,0,1,1,0,,AlzPathway;Baccin2019;BioGRID;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,AlzPathway:16504486;Baccin2019:12167620;Baccin2019:12950167;BioGRID:12950167;BioGRID:8626535;HPRD:12167620;HPRD:12950167;LRdb:12167620;LRdb:12950167,13,9
Q5T4W7,P07949,ARTN,RET,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;Wang;iTALK,Baccin2019:9883723;LRdb:9883723,10,2
P01024,P17927,C3,CR1,1,1,0,1,1,0,,Fantom5_LRdb;HPRD;HPRD_LRdb;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;iTALK,HPRD:10382758;HPRD:9988761;InnateDB:2141838;LRdb:104;LRdb:9988761,8,5
P01024,P05107,C3,ITGB2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;InnateDB;LRdb;Ramilowski2015;Wang;iTALK,InnateDB:4062888;LRdb:4062888,8,2
P01024,Q07954,C3,LRP1,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1060887810608870;HPRD:10608878;LRdb:10608878,11,3
P12830,P00533,CDH1,EGFR,1,1,0,1,1,0,,Baccin2019;BioGRID;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;InnateDB;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:10969083;BioGRID:10969083;HPRD:10969083;InnateDB:17548604;IntAct:24658140;IntAct:25241761;LRdb:10969083;Lit-BM-17:24189400;Lit-BM-17:24658140;Lit-BM-17:25241761;Lit-BM-17:25402006;Lit-BM-17:25468996,14,12
P12830,P08069,CDH1,IGF1R,1,0,1,1,0,1,,Baccin2019;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,LRdb:22479204;Ramilowski2015:22479204,8,2
P12830,P26010,CDH1,ITGB7,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;Wang;iTALK,HPRD:10837471;LRdb:108;LRdb:7969453,10,3
P08603,P14151,CFH,SELL,1,1,0,1,1,0,,Baccin2019;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1037724510377240;HPRD:10377245;LRdb:10377245,10,3
O15335,P17301,CHAD,ITGA2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:9281592,7,1
O15335,P05556,CHAD,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:9281592,7,1
P39060,P08648,COL18A1,ITGA5,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:11158588;LRdb:11;LRdb:12682293,9,3
P39060,P05556,COL18A1,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;Wang;iTALK,LRdb:12682293,8,1
P02452,P16070,COL1A1,CD44,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1730778;HPRD:1730778;LRdb:1730778,10,3
P02452,P17301,COL1A1,ITGA2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:11359786;HPRD:11856343;HPRD:2156854;LRdb:11359786;LRdb:11856343;LRdb:2156854;LRdb:7688313,9,7
P02452,P08648,COL1A1,ITGA5,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:1693626;LRdb:1693626,8,2
P08123,P17301,COL1A2,ITGA2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:2156854;LRdb:2156854,8,2
P02458,P17301,COL2A1,ITGA2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:7688313,7,1
P02458,P05556,COL2A1,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:7688313;LRdb:969,7,2
P02462,P56199,COL4A1,ITGA1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:8223488,7,1
P02462,P06756,COL4A1,ITGAV,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:14610079;Ramilowski2015:14610079,6,2
P02462,P05556,COL4A1,ITGB1,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;Wang;iTALK,LRdb:8223488,8,1
P20908,O75056,COL5A1,SDC3,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:11751872;HPRD:11751872;LRdb:11751872,10,3
P29279,P05107,CTGF,ITGB2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:12736251,7,1
O00622,P08648,CYR61,ITGA5,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:9446626,7,1
O00622,P05107,CYR61,ITGB2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:12036876,7,1
P07585,P00533,DCN,EGFR,1,0,1,1,0,1,,Baccin2019;BioGRID;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:12105206;Baccin2019:9988678;BioGRID:9988678;HPRD:12105206;HPRD:9988678;LRdb:12105207;Lit-BM-17:12105206;Lit-BM-17:9988678,12,8
P00734,P14770,F2,GP9,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,LRdb:2207326;Ramilowski2015:2207326,8,2
P00734,P07204,F2,THBD,1,1,0,1,1,0,,Baccin2019;BioGRID;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:14691232;Baccin2019:7615164;Baccin2019:8663147;BioGRID:2544585;BioGRID:8663147;HPRD:14691232;HPRD:7615164;HPRD:8663147;LRdb:14691232;LRdb:7615164;LRdb:8663147;Lit-BM-17:14691232;Lit-BM-17:2544585;Lit-BM-17:8663147,12,14
P00451,Q07954,F8,LRP1,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1156094312522140;HPRD:12522143;LRdb:11560943;LRdb:13,11,4
P00740,Q07954,F9,LRP1,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1156094312522210;HPRD:12522212;LRdb:11560943;LRdb:13,11,4
P02671,P05107,FGA,ITGB2,1,1,0,1,1,0,,Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;Wang;iTALK,LRdb:4062888,7,1
P09038,O14786,FGF2,NRP1,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:15695515;HPRD:15695515;LRdb:15695515,10,3
P09038,P34741,FGF2,SDC2,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Lit-BM-17;MatrixDB;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1101561416982790;HPRD:16982797;LRdb:11015614;LRdb:17;Lit-BM-17:16982797;Lit-BM-17:20382221;MatrixDB:20382221,13,7
O43915,O60462,VEGFD,NRP2,1,1,0,1,1,0,,Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,,6,0
P02751,P16070,FN1,CD44,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK,Baccin2019:1730778;LRdb:1730778;Ramilowski2015:1730778,8,3
P02751,P17301,FN1,ITGA2,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPMR_LRdb;LRdb;Ramilowski2015;Wang;iTALK,LRdb:7688313,7,1
P02751,P26006,FN1,ITGA3,1,1,0,1,1,0,,EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Wang;iTALK,HPRD:9733622;LRdb:9733622,8,2
